"cell_type","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"endothelial_Alzheimer","PACSIN2",0.201842891022035,0.967582788616206,0.625,0.429,1
"endothelial_Alzheimer","TCF4",0.20413472627257,0.637018289383171,0.875,0.714,1
"endothelial_Alzheimer","MT-ND4L",0.205117681033405,0.812955611545692,0.625,0.357,1
"endothelial_Alzheimer","DDX5",0.206195184779775,-0.470496940031035,0.75,0.929,1
"endothelial_Alzheimer","PLCG2",0.206421433865969,1.09221022043168,0.5,0.357,1
"endothelial_Alzheimer","ITGA3",0.206421433865969,-1.39765451344702,0.25,0.5,1
"endothelial_Alzheimer","ZBTB7C",0.206421433865969,1.37293439311009,0.625,0.286,1
"endothelial_Alzheimer","KIF16B",0.206421433865969,-0.670190170732964,0.25,0.5,1
"endothelial_Alzheimer","BCAM",0.206421433865969,-1.13061915991497,0.25,0.5,1
"endothelial_Alzheimer","MALAT1",0.206708259685933,0.494830881696489,1,1,1
"endothelial_Alzheimer","DDX17",0.206708259685933,-0.495802851771474,0.875,1,1
"endothelial_Alzheimer","SCMH1",0.20811807491673,0.858812049617125,0.625,0.643,1
"endothelial_Alzheimer","MYH9",0.20811807491673,-0.414696728613702,0.375,0.786,1
"endothelial_Alzheimer","DAP3",0.209567584938445,0.629593626500945,0.375,0.143,1
"endothelial_Alzheimer","ATF3",0.209567584938445,0.883663708381299,0.375,0.143,1
"endothelial_Alzheimer","HADHA",0.209567584938445,0.933654965291953,0.375,0.143,1
"endothelial_Alzheimer","SRSF7",0.209567584938445,1.05451348564258,0.375,0.143,1
"endothelial_Alzheimer","PIGF",0.209567584938445,0.802525003283367,0.375,0.143,1
"endothelial_Alzheimer","UBE2E1",0.209567584938445,1.01309764483508,0.375,0.143,1
"endothelial_Alzheimer","CNOT10",0.209567584938445,0.928719892164466,0.375,0.143,1
"endothelial_Alzheimer","ARF4",0.209567584938445,0.710761589807325,0.375,0.143,1
"endothelial_Alzheimer","HSPA4",0.209567584938445,1.03731018344443,0.375,0.143,1
"endothelial_Alzheimer","LATS1",0.209567584938445,1.06770612701206,0.375,0.143,1
"endothelial_Alzheimer","ST3GAL1",0.209567584938445,0.900600961298232,0.375,0.143,1
"endothelial_Alzheimer","GBA2",0.209567584938445,0.646218402386797,0.375,0.143,1
"endothelial_Alzheimer","SLC16A12",0.209567584938445,1.24623243274911,0.375,0.143,1
"endothelial_Alzheimer","LTBR",0.209567584938445,0.78114112985722,0.375,0.143,1
"endothelial_Alzheimer","STAT6",0.209567584938445,0.976869821974544,0.375,0.143,1
"endothelial_Alzheimer","NLGN2",0.209567584938445,0.688847708583548,0.375,0.143,1
"endothelial_Alzheimer","MLLT6",0.209567584938445,0.870101056539215,0.375,0.143,1
"endothelial_Alzheimer","ZNF516",0.209567584938445,0.822432168006091,0.375,0.143,1
"endothelial_Alzheimer","DNAJC5",0.209567584938445,0.722064344253755,0.375,0.143,1
"endothelial_Alzheimer","CCDC130",0.209567584938445,0.653762314706926,0.375,0.143,1
"endothelial_Alzheimer","NID1",0.209742606441784,0.356339290671986,0.75,0.429,1
"endothelial_Alzheimer","FRYL",0.214655535550731,-0.557241058472603,0.625,0.786,1
"endothelial_Alzheimer","SEC31A",0.216064044925056,-0.667350697386651,0.5,0.643,1
"endothelial_Alzheimer","PHACTR1",0.216064044925056,-0.708220150753734,0.375,0.714,1
"endothelial_Alzheimer","THADA",0.218758004533392,-0.777067755387934,0.25,0.571,1
"endothelial_Alzheimer","KLHL5",0.218758004533392,-0.61882776639817,0.25,0.571,1
"endothelial_Alzheimer","OSMR",0.218758004533392,-0.68391284087125,0.25,0.571,1
"endothelial_Alzheimer","RBM25",0.218758004533392,-0.538445194926509,0.25,0.571,1
"endothelial_Alzheimer","LINC01770",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","CDK11A",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","THAP3",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","DNAJC11",0.219302649679319,0.648974061246445,0.125,0,1
"endothelial_Alzheimer","LINC01759",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","PIK3CD",0.219302649679319,1.11325494309118,0.125,0,1
"endothelial_Alzheimer","DHRS3",0.219302649679319,1.27431666886229,0.125,0,1
"endothelial_Alzheimer","EFHD2",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","IFFO2",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AKR7A2",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","NBPF3",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","RAP1GAP",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","NIPAL3",0.219302649679319,0.741819854172184,0.125,0,1
"endothelial_Alzheimer","EXTL1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","CNKSR1",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","PPP1R8",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","TAF12",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","YTHDF2",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","RNF19B",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","MEAF6",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AL050341.2",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AL603839.3",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","ERMAP",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","DMAP1",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","PTCH2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","TESK2",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","CCDC17",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","TSPAN1",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","CYP4B1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","TTC39A",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","CPT2",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","LRP8",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","RAVER2",0.219302649679319,0.888994906274256,0.125,0,1
"endothelial_Alzheimer","LINC01361",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","HS2ST1",0.219302649679319,0.648974061246445,0.125,0,1
"endothelial_Alzheimer","HFM1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","PLPPR5",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","AL449266.1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AL445426.1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","MOV10",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","AC244021.1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AC239800.3",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AC246785.3",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AC245014.1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","LIX1L",0.219302649679319,0.661444879113888,0.125,0,1
"endothelial_Alzheimer","LINC00624",0.219302649679319,0.735429995254981,0.125,0,1
"endothelial_Alzheimer","MINDY1",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","ZNF687",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","PSMB4",0.219302649679319,0.661444879113888,0.125,0,1
"endothelial_Alzheimer","NUP210L",0.219302649679319,0.648974061246445,0.125,0,1
"endothelial_Alzheimer","RIT1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","NES",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","ISG20L2",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","AL139011.2",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","KLHDC9",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","NIT1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","UHMK1",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","AL451074.2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","RCSD1",0.219302649679319,0.995977346413431,0.125,0,1
"endothelial_Alzheimer","CCDC181",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","SELL",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","MYOCOS",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","BRINP2",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","RGS16",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","COLGALT2",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","BX248415.1",0.219302649679319,0.648855328543958,0.125,0,1
"endothelial_Alzheimer","MIR181A1HG",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","LINC00862",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","DDX59",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","NAV1",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","LGR6",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","AC104463.2",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","ETNK2",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","PLEKHA6",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","INTS7",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","TMEM206",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","FLVCR1",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","KCTD3",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","SPATA17",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","TGFB2",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","ZC3H11B",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AC093152.1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AL512343.2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","NUP133",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","ARV1",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","KCNK1",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","SLC35F3",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","AL606804.1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AC093390.1",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","ODC1",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","SF3B6",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","AC012074.1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","AC013403.2",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","SLC4A1AP",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","DHX57",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","CLHC1",0.219302649679319,0.648974061246445,0.125,0,1
"endothelial_Alzheimer","MTIF2",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","FAM161A",0.219302649679319,0.648855328543958,0.125,0,1
"endothelial_Alzheimer","AC092567.1",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","PCYOX1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","ADD2",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","CAPG",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","MRPL35",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","MAL",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","PROM2",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","NCAPH",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","FAHD2B",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","TSGA10",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","TXNDC9",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","IL18R1",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","MRPS9",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","CBWD2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","POLR2D",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","CCDC74A",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","GPR39",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AC009480.1",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","AC007364.1",0.219302649679319,0.923247041013026,0.125,0,1
"endothelial_Alzheimer","NEB",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","GALNT13",0.219302649679319,0.661444879113888,0.125,0,1
"endothelial_Alzheimer","NOSTRIN",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","SLC40A1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","ASNSD1",0.219302649679319,0.960433728710887,0.125,0,1
"endothelial_Alzheimer","STK17B",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","HSPE1",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","C2orf69",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","EEF1B2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AC007563.2",0.219302649679319,0.741819854172184,0.125,0,1
"endothelial_Alzheimer","TUBA4A",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","PPP1R7",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","D2HGDH",0.219302649679319,0.648855328543958,0.125,0,1
"endothelial_Alzheimer","CNTN6",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","TRNT1",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","GRM7",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","IL17RE",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","KCNH8",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","AC098650.1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","ARPP21",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","CCK",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","VIPR1-AS1",0.219302649679319,0.661444879113888,0.125,0,1
"endothelial_Alzheimer","CELSR3",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","LRTM1",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","KCTD6",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","PSMD6",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","FAM19A1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","LINC02008",0.219302649679319,0.998080245836634,0.125,0,1
"endothelial_Alzheimer","C3orf38",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","NSUN3",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","TMEM45A",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","ATG3",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AC046136.1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","ADPRH",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","AC092910.3",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","UMPS",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","SLC41A3",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","ALDH1L1",0.219302649679319,1.09480853530218,0.125,0,1
"endothelial_Alzheimer","PLXNA1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","ACAD9",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","KIAA1257",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AC108673.3",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","NPHP3-ACAD11",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","TOPBP1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","SRPRB",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","AC016252.1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","ESYT3",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","ATP1B3-AS1",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","CHST2",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","MED12L",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","AC104411.1",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","GFM1",0.219302649679319,0.558705919705714,0.125,0,1
"endothelial_Alzheimer","RARRES1",0.219302649679319,0.648855328543958,0.125,0,1
"endothelial_Alzheimer","EIF5A2",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","SLC2A2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","ZNF639",0.219302649679319,1.2268060233742,0.125,0,1
"endothelial_Alzheimer","TBCCD1",0.219302649679319,0.648855328543958,0.125,0,1
"endothelial_Alzheimer","DNAJB11",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","XXYLT1-AS2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AC233280.1",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","POLN",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","NOP14",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","STX18-AS1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","TBC1D14",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","ABLIM2",0.219302649679319,0.661444879113888,0.125,0,1
"endothelial_Alzheimer","CD38",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","GNPDA2",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","CORIN",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","SPATA18",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","SRD5A3",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","ABRAXAS1",0.219302649679319,0.648855328543958,0.125,0,1
"endothelial_Alzheimer","GPRIN3",0.219302649679319,1.11325494309118,0.125,0,1
"endothelial_Alzheimer","BANK1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","SLC39A8",0.219302649679319,1.31709956287053,0.125,0,1
"endothelial_Alzheimer","BDH2",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","CXXC4",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","INTS12",0.219302649679319,0.534250211674774,0.125,0,1
"endothelial_Alzheimer","SEC24B-AS1",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","GAR1",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","UGT8",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","AC093772.1",0.219302649679319,0.888994906274256,0.125,0,1
"endothelial_Alzheimer","C4orf33",0.219302649679319,0.36067481745622,0.125,0,1
"endothelial_Alzheimer","SNHG27",0.219302649679319,0.414077941517571,0.125,0,1
"endothelial_Alzheimer","LINC00616",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","NDUFC1",0.219302649679319,0.582281978308029,0.125,0,1
"endothelial_Alzheimer","SETD7",0.219302649679319,1.2268060233742,0.125,0,1
"endothelial_Alzheimer","AC104596.1",0.219302649679319,0.648855328543958,0.125,0,1
"endothelial_Alzheimer","FHDC1",0.219302649679319,0.740056532768764,0.125,0,1
"endothelial_Alzheimer","LINC02504",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","WDR17",0.219302649679319,0.889145694548585,0.125,0,1
"endothelial_Alzheimer","AC098864.1",0.219302649679319,0.291715123999426,0.125,0,1
"endothelial_Alzheimer","ZDHHC11B",0.219302649679319,0.360602320442382,0.125,0,1
"endothelial_Alzheimer","LINC02145",0.219302649679319,0.291715123999426,0.125,0,1
